version,commit sha,jira_id,affected versions,fixed version,opening version,opening data,fixed data,commit file,added,deleted
2.0.14,4589bf1deec0b6408bf4cb26c60be923c66f782a,SYNCOPE-1472,2.0.13  2.1.4,2.0.14,2.0.14,2019-05-17T14:23:18.000+0000,2019-05-21T15:13:38.000+0000,core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAAnyType.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPARealm.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAReport.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPARole.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/anyobject/JPAAnyObject.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPAGroup.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/group/JPATypeExtension.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/JPAAccountPolicy.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/policy/JPAPasswordPolicy.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAExternalResource.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAMappingItem.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAOrgUnitItem.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/resource/JPAProvision.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPAPullTask.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/task/JPAPushTask.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPAUser.java ext/oidcclient/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPAOIDCProviderItem.java ext/saml2sp/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPASAML2IdPItem.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/AnyObjectITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/AnyTypeITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/GroupITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/RealmITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/RoleITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/UserIssuesITCase.java,5 6 4 12 7 7 2 7 4 4 4 4 3 4 4 9 6 6 33 19 36 19 28 51,2 3 1 5 4 4 1 2 1 1 1 1 1 1 1 5 2 2 0 0 0 0 0 0
2.0.14,21d43a3014db1403c6486bb66748f9204c5a2ad9,SYNCOPE-1474,2.1.4  2.0.14,2.1.5,2.0.14,2019-05-24T15:52:00.000+0000,2019-09-11T09:37:17.000+0000,client/idm/console/src/main/java/org/apache/syncope/client/console/status/AnyStatusDirectoryPanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/batch/BatchContent.java,2 2,3 2
2.0.14,5e26a2feacc7672c40e2e40b28a9b8e3af427574,SYNCOPE-1476,2.0.13  2.1.4,2.0.14,2.0.14,2019-06-03T10:18:52.000+0000,2019-06-04T09:08:52.000+0000,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/SchemaTypePanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/bootstrap/dialog/BaseModal.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/WizardMgtPanel.java,3 6 6,0 0 0
2.0.14,225e32f9244e70d4b3bef2fef29e412a01493aad,SYNCOPE-1476,2.0.13  2.1.4,2.0.14,2.0.14,2019-06-03T10:18:52.000+0000,2019-06-04T09:08:52.000+0000,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AbstractMultiPanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/SchemaTypePanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/bootstrap/dialog/BaseModal.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/WizardMgtPanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/PlainAttrs.java,6 0 1 0 4,1 3 2 6 2
2.0.15,4ae39ce664b27bdcc9df39490f37592f8c8069d1,SYNCOPE-1476,2.0.13  2.1.4,2.0.14,2.0.14,2019-06-03T10:18:52.000+0000,2019-06-04T09:08:52.000+0000,client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/PlainAttrs.java client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/wizards/any/PlainAttrs.java,1 11,28 15
2.0.14,0ec02b209814446e8e254a3222649de5c1111097,SYNCOPE-1477,2.0.13  2.1.4,2.0.14,2.0.14,2019-06-05T13:24:22.000+0000,2019-06-05T13:57:49.000+0000,,,
2.0.14,3d9fa5874a30a947d22f91bd897c908f2d9f71a2,SYNCOPE-1478,2.1.4  2.0.14,2.1.5,2.0.14,2019-06-25T15:31:45.000+0000,2019-09-11T10:14:30.000+0000,client/idm/console/src/main/java/org/apache/syncope/client/console/panels/ProvisionAuxClassesPanel.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/ResourceDataBinderImpl.java,1 5,2 2
2.0.14,ff9cb07abf411cfdaa7ba3fe020062e75cf4cc8f,SYNCOPE-1480,2.0.13  2.1.4,2.0.14,2.0.14,2019-07-25T10:58:39.000+0000,2019-09-11T15:15:10.000+0000,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/DynRealmDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPADynRealmDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAExternalResourceDAO.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/DynRealmDataBinderImpl.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/DynRealmITCase.java,0 59 9 0 106,3 17 11 1 0
2.0.14,bd70d14885d5f03fca33f49558db49774a78e15d,SYNCOPE-1481,2.0.13  2.1.4,2.0.14,2.0.14,2019-08-07T11:18:19.000+0000,2019-08-13T12:53:27.000+0000,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AjaxCheckBoxPanel.java client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AjaxSpinnerFieldPanel.java client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/DateFieldPanel.java client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/FieldPanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/PlainAttrs.java,28 39 32 26 7,0 0 0 0 30
2.0.14,052d10c4dc38163a488b395ceb7ebd3dd971aa4e,SYNCOPE-1485,2.0.13  2.1.4,2.0.14,2.0.14,2019-09-04T10:58:21.000+0000,2019-09-04T12:35:39.000+0000,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/AnyDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractAnyDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAAnyObjectDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAGroupDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAUserDAO.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/AnyObjectTest.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/GroupTest.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/UserTest.java ext/elasticsearch/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/job/ElasticsearchReindex.java,9 14 5 5 4 13 7 7 9,0 0 0 0 0 0 2 2 13
2.0.14,b8a1d39ae8fdd12a76a9a68695092b4ecb25c282,SYNCOPE-1487,2.0.13  2.1.4,2.0.14,2.0.14,2019-09-09T13:31:15.000+0000,2019-09-10T12:57:04.000+0000,,,
2.0.14,9d79fa626884c4e0c21f70ad0e4459965026abd9,SYNCOPE-1493,2.0.13  2.1.4,2.0.14,2.0.14,2019-09-10T09:43:43.000+0000,2019-09-10T12:34:23.000+0000,core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/AnyDAO.java core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/api/dao/JPAJSONAnyDAO.java core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractJPAJSONAnyDAO.java core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAJSONAnyObjectDAO.java core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAJSONGroupDAO.java core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAJSONUserDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractAnyDAO.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/UserTest.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/PullUtils.java,4 4 8 4 4 4 7 10 17,1 2 6 2 2 2 6 6 14
2.0.15,08a534d6464d78dbc24a9dd58dd04ecfcddb11a9,SYNCOPE-1503,2.1.5  2.0.15,2.1.6,2.0.15,2019-10-10T10:07:09.000+0000,2019-10-17T12:55:37.000+0000,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/ResourceDataBinderImpl.java,1,1
2.0.15,352bd60131f0cb10526108b54167ffbbab93e731,SYNCOPE-1504,2.1.5  2.0.15,2.1.6,2.0.15,2019-10-15T11:37:05.000+0000,2019-10-15T12:37:51.000+0000,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/pushpull/PullJobDelegate.java,7,5
2.0.15,553b33a46a2b2b2f6219b4a8c1512009e8306c3f,SYNCOPE-1505,2.0.14  2.1.5,2.0.15,2.0.15,2019-10-29T14:37:35.000+0000,2019-11-08T10:56:38.000+0000,client/idrepo/common-ui/src/main/java/org/apache/syncope/client/ui/commons/markup/html/form/AjaxPalettePanel.java,14,1
2.0.15,dea9c22f4c88a7d8cc1f1abf87be40dd0383b647,SYNCOPE-1512,2.1.5  2.0.15,2.1.6,2.0.15,2019-11-18T16:25:27.000+0000,2019-11-23T14:58:11.000+0000,core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/MyJPAJSONAnyDAO.java core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/MyJPAJSONAnySearchDAO.java core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/PGJPAJSONAnyDAO.java core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/PGJPAJSONAnySearchDAO.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/inner/PlainSchemaTest.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/AnySearchTest.java core/persistence-jpa/src/test/java/org/apache/syncope/core/persistence/jpa/outer/GroupTest.java,1 1 1 1 1 46 28,1 1 1 1 1 0 0
2.0.15,460fa826d4136bb1bec5a271232f5fa0405a36c0,SYNCOPE-1520,2.1.5  2.0.15,2.1.6,2.0.15,2019-12-02T15:01:54.000+0000,2019-12-02T15:24:30.000+0000,core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractJPAJSONAnyDAO.java,16,14
2.0.15,5c2b4de1ba2c52e53f545ed0aeb856642c4a2fff,SYNCOPE-1520,2.1.5  2.0.15,2.1.6,2.0.15,2019-12-02T15:01:54.000+0000,2019-12-02T15:24:30.000+0000,core/persistence-jpa-json/src/main/java/org/apache/syncope/core/persistence/jpa/dao/AbstractJPAJSONAnyDAO.java,1,1
2.0.15,1f71884ab5ad77ce7890169f36692928f9a16d14,SYNCOPE-1525,2.0.14  2.1.5,2.0.15,2.0.15,2019-12-12T02:59:47.000+0000,2019-12-12T07:38:45.000+0000,,,
2.0.15,2e8400196dacdaae08f123d3a8a190d69191cdf9,SYNCOPE-1526,2.0.14  2.1.5,2.0.15,2.0.15,2019-12-12T03:04:31.000+0000,2019-12-12T07:33:24.000+0000,,,
2.0.15,c1ae2ae798f664b8a5188865d36af9d712647586,SYNCOPE-1533,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-14T15:21:04.000+0000,2020-01-15T07:12:28.000+0000,common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ConnInstanceTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ConnPoolConfTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/MappingTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/OrgUnitTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ProvisionTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ResourceTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/PasswordPolicyTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/PolicyTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/AccessTokenTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/AnyTypeTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/ItemTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/MailTemplateTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RoleTO.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AbstractQuery.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AnyQuery.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/ExecQuery.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/SchemaQuery.java,43 31 28 34 39 62 31 31 30 27 42 24 39 33 28 30 26 27,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2.0.15,5ee66e116e8cd6a49ba94b0086d0b5ccf74986a2,SYNCOPE-1533,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-14T15:21:04.000+0000,2020-01-15T07:12:28.000+0000,common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ConnInstanceTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ConnPoolConfTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/MappingTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/OrgUnitTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/PagedConnObjectTOResult.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ProvisionTO.java common/idm/lib/src/main/java/org/apache/syncope/common/lib/to/ResourceTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/PasswordPolicyTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/policy/PolicyTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/AccessTokenTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/AnyTypeTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/ItemTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/MailTemplateTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RoleTO.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AbstractQuery.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/AnyQuery.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/ExecQuery.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/SchemaQuery.java,22 16 14 17 3 20 31 15 11 15 14 22 12 20 17 14 15 13 14,20 14 12 15 3 18 29 13 9 13 12 20 10 18 15 12 13 11 12
2.0.15,628060a9d53b4bfcde79ca7891f152ec0e76fdbd,SYNCOPE-1536,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-28T09:21:01.000+0000,2020-01-28T09:33:41.000+0000,client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/SyncopeWebApplication.java,16,6
2.0.15,34aa2dcdb36886df09e9e5c2cc3792486d0d4050,SYNCOPE-1537,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-30T11:41:41.000+0000,2020-02-26T16:39:08.000+0000,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/any/LinkedAccountCredentialsPanel.java client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/any/LinkedAccountWizardBuilder.java,31 5,21 5
2.0.15,503bbb4b619f353c68dba71b1a107ddca82aba18,SYNCOPE-1537,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-30T11:41:41.000+0000,2020-02-26T16:39:08.000+0000,core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/UserDataBinderImpl.java,17,12
2.0.15,43b05dea91097162c95e99184bab4bb724c6bb7f,SYNCOPE-1537,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-30T11:41:41.000+0000,2020-02-26T16:39:08.000+0000,client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/any/LinkedAccountCredentialsPanel.java client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/any/LinkedAccountPlainAttrsPanel.java common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/AnyOperations.java fit/core-reference/src/test/java/org/apache/syncope/fit/AbstractITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/LinkedAccountITCase.java,1 0 0 11 96,1 1 1 1 0
2.0.15,cb72af53771e8fd909e8adfb14fc9b415916bc27,SYNCOPE-1538,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-31T15:03:04.000+0000,2020-02-20T13:17:10.000+0000,client/idrepo/console/src/main/java/org/apache/syncope/client/console/pages/Realms.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/RealmRestClient.java client/idrepo/enduser/src/main/java/org/apache/syncope/client/enduser/rest/RealmRestClient.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/beans/RealmQuery.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/RealmService.java core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/RealmLogic.java core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/RealmServiceImpl.java core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/dao/RealmDAO.java core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPARealmDAO.java core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/RealmDataBinderImpl.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/MultitenancyITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/RealmITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/UserITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/UserIssuesITCase.java,1 2 2 80 7 16 4 2 18 2 5 9 2 4,0 1 2 0 3 2 2 0 10 2 2 2 1 3
2.0.15,28f31bb8b93cb508110d0fb0a125eb974fcb3df4,SYNCOPE-1538,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-31T15:03:04.000+0000,2020-02-20T13:17:10.000+0000,common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java common/idrepo/rest-api/src/main/java/org/apache/syncope/common/rest/api/service/RealmService.java core/idrepo/logic/src/main/java/org/apache/syncope/core/logic/RealmLogic.java core/idrepo/rest-cxf/src/main/java/org/apache/syncope/core/rest/cxf/service/RealmServiceImpl.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/MultitenancyITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/RealmITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/UserITCase.java fit/core-reference/src/test/java/org/apache/syncope/fit/core/UserIssuesITCase.java,2 8 13 6 5 3 1 2,1 5 7 2 5 2 1 2
2.0.15,3c19c4f594a7c080b61cfa92a892c05cd317d1bc,SYNCOPE-1538,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-31T15:03:04.000+0000,2020-02-20T13:17:10.000+0000,client/idm/console/src/main/java/org/apache/syncope/client/console/status/ReconTaskPanel.java client/idm/console/src/main/java/org/apache/syncope/client/console/topology/Topology.java client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ConnectorDetailsPanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/RealmsUtils.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RealmChoicePanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/RealmRestClient.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/SchedTaskWizardBuilder.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/WebMarkupContainerNoVeil.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wicket/markup/html/form/AjaxSearchFieldPanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/Details.java,26 1 27 51 106 6 43 42 134 36,7 15 25 0 57 0 25 0 0 12
2.0.15,dab3acbda04dd0ccb730eee539db4f4a82359d2e,SYNCOPE-1538,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-31T15:03:04.000+0000,2020-02-20T13:17:10.000+0000,client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RealmChoicePanel.java,2,1
2.0.15,b0b8f8b8fb5047d3d4de2d71f4d6cd266e9fe5d8,SYNCOPE-1538,2.1.5  2.0.15,2.1.6,2.0.15,2020-01-31T15:03:04.000+0000,2020-02-20T13:17:10.000+0000,client/idm/console/src/main/java/org/apache/syncope/client/console/status/ReconTaskPanel.java client/idm/console/src/main/java/org/apache/syncope/client/console/wizards/resources/ConnectorDetailsPanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/SyncopeConsoleSession.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/commons/RealmsUtils.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/panels/RealmChoicePanel.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/tasks/SchedTaskWizardBuilder.java client/idrepo/console/src/main/java/org/apache/syncope/client/console/wizards/any/Details.java,1 1 1 3 2 1 1,1 1 7 3 3 1 1
